timestamp,feedback,sentiment,urgency,emotion,category
2025-06-19T18:16:33,Worst food I've had in a long time.,Very Negative,Low,disappointment,Customer Service
2025-06-19T18:35:55,Nice experience overall.,Positive,Medium,satisfaction,Pricing
2025-06-19T19:33:47,விசேஷம் எதுவும் இல்லை.,Neutral,Low,calm,Food Quality
2025-06-19T23:28:33,Nothing special to mention.,Neutral,Low,indifference,Pricing
2025-06-19T23:40:54,It was okay.,Neutral,Low,indifference,Delivery
2025-06-20T00:37:44,It was okay.,Neutral,Low,calm,Other
2025-06-20T01:22:04,බැරි ආයෙත් එන්න කියන්න.,Neutral,Medium,calm,Pricing
2025-06-20T01:35:04,சமிக்ஞை உணவு.,Positive,Low,joy,Customer Service
2025-06-20T04:39:15,"Had a great time, thanks!",Positive,High,satisfaction,Cleanliness
2025-06-20T04:45:34,It was okay.,Neutral,Medium,indifference,Takeaway Issues
2025-06-20T07:28:53,සාමාන්‍යම හැමදේම.,Neutral,Low,indifference,Other
2025-06-20T08:51:10,Terrible experience. Waste of money.,Very Negative,Low,frustration,Other
2025-06-20T09:48:32,බැරි ආයෙත් එන්න කියන්න.,Neutral,Low,calm,Cleanliness
2025-06-20T10:51:36,"Food was good, service could be faster.",Positive,Low,satisfaction,Takeaway Issues
2025-06-20T12:25:48,"Food was good, service could be faster.",Positive,Low,satisfaction,Waiting Time
2025-06-20T13:22:40,It was okay.,Neutral,Low,indifference,Other
2025-06-20T14:11:26,உணவு குளிர்ந்திருந்தது.,Negative,Low,frustration,Cleanliness
2025-06-20T14:55:11,Average experience.,Neutral,Low,calm,Other
2025-06-20T16:24:53,"Had a great time, thanks!",Positive,High,joy,Food Quality
2025-06-20T16:42:52,බලා සිටිම වැඩියි.,Negative,Low,disappointment,Delivery
2025-06-21T01:50:02,நல்ல அனுபவம்.,Positive,Medium,joy,Other
2025-06-21T02:00:46,"ආහාරය රසයි, සේවාව තව හොඳ වෙන්න පුළුවන්.",Positive,Medium,satisfaction,Pricing
2025-06-21T06:25:26,Average experience.,Neutral,Medium,indifference,Waiting Time
2025-06-21T07:19:28,හොඳ ආහාරයක් තිබුණා.,Positive,Low,joy,Waiting Time
2025-06-21T08:15:04,It was okay.,Neutral,Low,indifference,Delivery
2025-06-21T09:38:45,Not what I expected.,Negative,Medium,disappointment,Customer Service
2025-06-21T11:59:48,It was okay.,Neutral,Low,calm,Food Quality
2025-06-21T12:07:30,"Food was good, service could be faster.",Positive,Low,joy,Takeaway Issues
2025-06-21T12:51:48,It was okay.,Neutral,Medium,indifference,Pricing
2025-06-21T15:45:52,It was okay.,Neutral,High,calm,Delivery
2025-06-21T18:15:06,Nothing special to mention.,Neutral,Low,indifference,Cleanliness
2025-06-21T18:32:17,"Food was good, service could be faster.",Positive,Low,joy,Customer Service
2025-06-21T18:50:49,"சரி தான், ஆனால் சிறிது மேம்பாடு தேவை.",Positive,Low,joy,Waiting Time
2025-06-21T19:34:11,சமிக்ஞை உணவு.,Positive,Low,satisfaction,Food Quality
2025-06-21T19:37:17,"Had a great time, thanks!",Positive,Low,satisfaction,Customer Service
2025-06-21T20:12:02,"Had a great time, thanks!",Positive,Medium,satisfaction,Cleanliness
2025-06-21T20:48:58,Nothing special to mention.,Neutral,Low,calm,Waiting Time
2025-06-21T21:35:10,"Food was good, service could be faster.",Positive,Low,satisfaction,Cleanliness
2025-06-21T21:59:17,Not what I expected.,Negative,Low,frustration,Takeaway Issues
2025-06-22T01:30:49,It was okay.,Neutral,High,calm,Cleanliness
2025-06-22T02:00:38,Average experience.,Neutral,Medium,indifference,Other
2025-06-22T02:08:21,Very disappointed with the service.,Very Negative,Low,frustration,Waiting Time
2025-06-22T02:46:39,Service was too slow.,Negative,Low,frustration,Food Quality
2025-06-22T05:03:56,සේවාව බොහෝම අයහපත්.,Negative,Medium,disappointment,Customer Service
2025-06-22T05:12:26,හොඳ ආහාරයක් තිබුණා.,Positive,High,joy,Waiting Time
2025-06-22T07:47:23,"Had a great time, thanks!",Positive,Medium,joy,Takeaway Issues
2025-06-22T08:08:17,Terrible experience. Waste of money.,Very Negative,Medium,disappointment,Takeaway Issues
2025-06-22T10:28:21,Worst food I've had in a long time.,Very Negative,Low,frustration,Waiting Time
2025-06-22T11:14:11,"Food was good, service could be faster.",Positive,Low,joy,Waiting Time
2025-06-22T12:03:23,மீண்டும் வர மாட்டேன்.,Very Negative,Low,frustration,Pricing
2025-06-22T12:32:15,Food was cold on arrival.,Negative,Low,disappointment,Other
2025-06-22T12:45:07,Nothing special to mention.,Neutral,Low,indifference,Customer Service
2025-06-22T13:40:29,It was okay.,Neutral,Medium,calm,Food Quality
2025-06-22T13:43:16,එකලස් කමක් නෑ.,Neutral,Low,indifference,Takeaway Issues
2025-06-22T15:08:28,நல்ல அனுபவம்.,Positive,Low,satisfaction,Pricing
2025-06-22T15:24:43,Not what I expected.,Negative,High,frustration,Cleanliness
2025-06-22T16:13:58,Average experience.,Neutral,High,indifference,Customer Service
2025-06-22T16:31:04,"சரி தான், ஆனால் சிறிது மேம்பாடு தேவை.",Positive,Low,joy,Cleanliness
2025-06-22T16:48:43,සාමාන්‍යම හැමදේම.,Neutral,Low,indifference,Food Quality
2025-06-22T17:33:56,Nothing special to mention.,Neutral,Low,calm,Takeaway Issues
2025-06-22T17:54:40,Very disappointed with the service.,Very Negative,Low,disappointment,Customer Service
2025-06-22T17:57:43,Average experience.,Neutral,Low,indifference,Takeaway Issues
2025-06-22T18:45:46,சராசரி அனுபவம்.,Neutral,Medium,calm,Waiting Time
2025-06-22T18:47:32,සාමාන්‍යම හැමදේම.,Neutral,Low,calm,Waiting Time
2025-06-22T18:49:13,Very disappointed with the service.,Very Negative,Low,anger,Pricing
2025-06-22T18:58:11,It was okay.,Neutral,Low,indifference,Cleanliness
2025-06-22T19:16:21,"Food was good, service could be faster.",Positive,Low,satisfaction,Food Quality
2025-06-22T19:51:26,Not what I expected.,Negative,Low,disappointment,Pricing
2025-06-22T20:16:04,மிகுந்த எதிர்பார்ப்பில்லை.,Negative,High,frustration,Takeaway Issues
2025-06-22T22:40:17,விசேஷம் எதுவும் இல்லை.,Neutral,Medium,calm,Takeaway Issues
2025-06-22T23:12:28,"ආහාරය රසයි, සේවාව තව හොඳ වෙන්න පුළුවන්.",Positive,Low,satisfaction,Delivery
2025-06-22T23:59:15,නරකම අත්දැකීමක්.,Very Negative,Low,frustration,Takeaway Issues
2025-06-23T00:59:25,සේවාව බොහෝම අයහපත්.,Negative,Low,disappointment,Takeaway Issues
2025-06-23T01:14:41,"Had a great time, thanks!",Positive,Medium,joy,Other
2025-06-23T02:15:15,Service was too slow.,Negative,Low,frustration,Takeaway Issues
2025-06-23T03:56:52,Food was cold on arrival.,Negative,Low,disappointment,Customer Service
2025-06-23T05:56:29,Nice experience overall.,Positive,High,joy,Food Quality
2025-06-23T06:48:44,"Food was good, service could be faster.",Positive,Low,satisfaction,Other
2025-06-23T06:58:10,It was okay.,Neutral,Medium,calm,Cleanliness
2025-06-23T08:15:18,Service was too slow.,Negative,Low,frustration,Cleanliness
2025-06-23T08:46:15,සාමාන්‍යම හැමදේම.,Neutral,Medium,indifference,Cleanliness
2025-06-23T08:48:17,Nothing special to mention.,Neutral,Medium,calm,Pricing
2025-06-23T10:49:59,ආහාරය අඳුරු වුණා.,Negative,Medium,frustration,Waiting Time
2025-06-23T11:01:31,නරකම අත්දැකීමක්.,Very Negative,Low,disappointment,Cleanliness
2025-06-23T11:58:42,බලා සිටිම වැඩියි.,Negative,Medium,disappointment,Customer Service
2025-06-23T12:17:19,It was okay.,Neutral,Medium,indifference,Waiting Time
2025-06-23T12:42:40,Not what I expected.,Negative,Medium,disappointment,Pricing
2025-06-23T14:35:41,Nice experience overall.,Positive,Low,satisfaction,Pricing
2025-06-23T16:18:03,සේවාව බොහෝම අයහපත්.,Negative,Low,disappointment,Delivery
2025-06-23T17:21:50,සාමාන්‍යම හැමදේම.,Neutral,Low,indifference,Other
2025-06-23T21:38:16,Terrible experience. Waste of money.,Very Negative,High,anger,Food Quality
2025-06-23T23:05:57,சராசரி அனுபவம்.,Neutral,Low,calm,Delivery
2025-06-23T23:31:58,Nothing special to mention.,Neutral,Low,calm,Pricing
2025-06-24T00:15:35,It was okay.,Neutral,Low,calm,Customer Service
2025-06-24T00:34:01,Not what I expected.,Negative,Medium,frustration,Other
2025-06-24T03:53:26,අත්දැකීම සාමාන්‍යයෙන් හොඳයි.,Positive,Medium,satisfaction,Delivery
2025-06-24T04:58:47,Nice experience overall.,Positive,Medium,joy,Food Quality
2025-06-24T06:12:20,Food was cold on arrival.,Negative,Low,frustration,Waiting Time
2025-06-24T07:37:16,බැරි ආයෙත් එන්න කියන්න.,Neutral,Medium,calm,Pricing
2025-06-24T08:16:10,Nothing special to mention.,Neutral,Low,calm,Customer Service
2025-06-24T08:24:22,මට බරපතල කණගාටුවක් තියෙනවා.,Very Negative,Low,anger,Waiting Time
2025-06-24T08:59:03,"ආහාරය රසයි, සේවාව තව හොඳ වෙන්න පුළුවන්.",Positive,Medium,joy,Customer Service
2025-06-24T11:54:56,Food was cold on arrival.,Negative,Medium,disappointment,Delivery
2025-06-24T12:02:30,සාමාන්‍යම හැමදේම.,Neutral,Medium,calm,Cleanliness
2025-06-24T13:56:41,It was okay.,Neutral,High,indifference,Pricing
2025-06-24T15:09:57,பணம் வீணாகிவிட்டது.,Very Negative,Low,disappointment,Waiting Time
2025-06-24T16:29:31,Food was cold on arrival.,Negative,Low,frustration,Cleanliness
2025-06-24T19:32:45,பணம் வீணாகிவிட்டது.,Very Negative,Low,anger,Pricing
2025-06-24T22:55:55,உணவு குளிர்ந்திருந்தது.,Negative,Medium,disappointment,Cleanliness
2025-06-25T00:14:45,සාමාන්‍යම හැමදේම.,Neutral,Low,calm,Food Quality
2025-06-25T01:16:24,Nice experience overall.,Positive,Low,satisfaction,Cleanliness
2025-06-25T03:56:31,Average experience.,Neutral,Medium,indifference,Other
2025-06-25T04:27:23,බලා සිටිම වැඩියි.,Negative,High,frustration,Takeaway Issues
2025-06-25T04:57:29,Nice experience overall.,Positive,Low,satisfaction,Delivery
2025-06-25T07:03:14,"Had a great time, thanks!",Positive,Low,joy,Pricing
2025-06-25T08:31:03,It was okay.,Neutral,High,calm,Pricing
2025-06-25T08:57:32,Average experience.,Neutral,Low,indifference,Other
2025-06-25T10:14:32,Not what I expected.,Negative,High,disappointment,Other
2025-06-25T11:55:23,Nothing special to mention.,Neutral,Low,indifference,Pricing
2025-06-25T13:43:43,Nice experience overall.,Positive,Low,satisfaction,Food Quality
2025-06-25T15:55:26,It was okay.,Neutral,Medium,indifference,Cleanliness
2025-06-25T16:17:10,"Food was good, service could be faster.",Positive,Low,satisfaction,Customer Service
2025-06-25T17:51:41,Nice experience overall.,Positive,Low,satisfaction,Delivery
2025-06-25T18:29:45,"Had a great time, thanks!",Positive,Low,satisfaction,Takeaway Issues
2025-06-25T18:52:58,බලා සිටිම වැඩියි.,Negative,Medium,disappointment,Customer Service
2025-06-25T18:54:07,Average experience.,Neutral,Medium,calm,Food Quality
2025-06-25T19:53:09,சராசரி அனுபவம்.,Neutral,Low,calm,Takeaway Issues
2025-06-25T22:11:25,சராசரி அனுபவம்.,Neutral,High,indifference,Delivery
2025-06-25T22:27:35,Nothing special to mention.,Neutral,Low,indifference,Other
2025-06-26T04:25:15,It was okay.,Neutral,Medium,indifference,Takeaway Issues
2025-06-26T04:56:26,சரி தான்.,Neutral,Low,indifference,Other
2025-06-26T06:04:02,හොඳ ආහාරයක් තිබුණා.,Positive,High,joy,Delivery
2025-06-26T06:37:36,Service was too slow.,Negative,Medium,frustration,Other
2025-06-26T07:29:26,Worst food I've had in a long time.,Very Negative,Low,disappointment,Other
2025-06-26T07:38:59,අත්දැකීම සාමාන්‍යයෙන් හොඳයි.,Positive,Medium,satisfaction,Delivery
2025-06-26T08:11:06,Average experience.,Neutral,Low,calm,Cleanliness
2025-06-26T09:19:00,අත්දැකීම සාමාන්‍යයෙන් හොඳයි.,Positive,High,joy,Pricing
2025-06-26T09:21:17,மிகுந்த எதிர்பார்ப்பில்லை.,Negative,Medium,disappointment,Takeaway Issues
2025-06-26T09:39:41,Nice experience overall.,Positive,Medium,satisfaction,Delivery
2025-06-26T10:13:10,Service was too slow.,Negative,Low,frustration,Takeaway Issues
2025-06-26T10:14:48,"Had a great time, thanks!",Positive,Low,satisfaction,Food Quality
2025-06-26T12:44:46,"ආහාරය රසයි, සේවාව තව හොඳ වෙන්න පුළුවන්.",Positive,Low,joy,Cleanliness
2025-06-26T13:04:25,එකලස් කමක් නෑ.,Neutral,Low,indifference,Customer Service
2025-06-26T14:38:59,Food was cold on arrival.,Negative,Low,frustration,Delivery
2025-06-26T18:47:42,එකලස් කමක් නෑ.,Neutral,High,indifference,Takeaway Issues
2025-06-26T19:37:52,සේවාව බොහෝම අයහපත්.,Negative,Low,frustration,Waiting Time
2025-06-26T20:59:33,Nothing special to mention.,Neutral,Medium,indifference,Food Quality
2025-06-26T22:16:25,එකලස් කමක් නෑ.,Neutral,Low,indifference,Cleanliness
2025-06-26T23:42:20,மிக மோசமான சேவை.,Negative,Medium,disappointment,Takeaway Issues
2025-06-26T23:49:41,மிக மோசமான அனுபவம்.,Very Negative,Low,anger,Delivery
2025-06-27T00:06:53,Nice experience overall.,Positive,Low,joy,Pricing
2025-06-27T01:35:15,Service was too slow.,Negative,Low,disappointment,Other
2025-06-27T02:33:15,Average experience.,Neutral,Medium,indifference,Customer Service
2025-06-27T02:46:17,Average experience.,Neutral,Low,indifference,Takeaway Issues
2025-06-27T02:47:22,விசேஷம் எதுவும் இல்லை.,Neutral,Medium,indifference,Other
2025-06-27T03:26:12,It was okay.,Neutral,Low,indifference,Cleanliness
2025-06-27T05:18:19,"Food was good, service could be faster.",Positive,Low,joy,Food Quality
2025-06-27T05:33:39,Food was cold on arrival.,Negative,Medium,frustration,Cleanliness
2025-06-27T06:05:29,மீண்டும் வர மாட்டேன்.,Very Negative,Low,anger,Food Quality
2025-06-27T06:55:25,Food was cold on arrival.,Negative,Low,disappointment,Cleanliness
2025-06-27T07:23:09,Average experience.,Neutral,Low,indifference,Pricing
2025-06-27T07:58:41,Worst food I've had in a long time.,Very Negative,Medium,disappointment,Other
2025-06-27T08:04:34,"Food was good, service could be faster.",Positive,Low,joy,Other
2025-06-27T12:06:09,අත්දැකීම සාමාන්‍යයෙන් හොඳයි.,Positive,High,satisfaction,Customer Service
2025-06-27T13:13:04,"Food was good, service could be faster.",Positive,Low,joy,Cleanliness
2025-06-27T13:22:19,It was okay.,Neutral,Low,calm,Customer Service
2025-06-27T19:12:02,Not what I expected.,Negative,Low,frustration,Cleanliness
2025-06-27T20:17:49,හොඳ ආහාරයක් තිබුණා.,Positive,Medium,satisfaction,Pricing
2025-06-27T20:41:15,"Food was good, service could be faster.",Positive,Medium,satisfaction,Pricing
2025-06-27T21:38:18,Not what I expected.,Negative,Medium,disappointment,Waiting Time
2025-06-27T22:09:29,"Had a great time, thanks!",Positive,Medium,joy,Takeaway Issues
2025-06-28T00:34:51,Nice experience overall.,Positive,Medium,joy,Other
2025-06-28T02:33:28,It was okay.,Neutral,Medium,indifference,Delivery
2025-06-28T03:35:24,It was okay.,Neutral,Low,indifference,Food Quality
2025-06-28T05:06:28,Food was cold on arrival.,Negative,Low,disappointment,Waiting Time
2025-06-28T05:26:40,Average experience.,Neutral,High,calm,Food Quality
2025-06-28T09:07:10,Very disappointed with the service.,Very Negative,Low,frustration,Cleanliness
2025-06-28T10:12:31,Nothing special to mention.,Neutral,High,indifference,Food Quality
2025-06-28T10:14:57,Food was cold on arrival.,Negative,Low,disappointment,Pricing
2025-06-28T11:59:39,Nothing special to mention.,Neutral,Low,calm,Customer Service
2025-06-28T12:59:32,Average experience.,Neutral,Low,calm,Food Quality
2025-06-28T15:07:04,Nothing special to mention.,Neutral,Low,indifference,Delivery
2025-06-28T16:14:03,"Had a great time, thanks!",Positive,Medium,satisfaction,Cleanliness
2025-06-28T16:21:55,It was okay.,Neutral,Medium,indifference,Takeaway Issues
2025-06-28T16:24:08,சராசரி அனுபவம்.,Neutral,Low,calm,Pricing
2025-06-28T17:44:30,Nothing special to mention.,Neutral,Medium,calm,Waiting Time
2025-06-28T18:47:27,Food was cold on arrival.,Negative,Low,disappointment,Food Quality
2025-06-28T19:50:01,"Food was good, service could be faster.",Positive,Low,satisfaction,Other
2025-06-28T20:46:57,"Had a great time, thanks!",Positive,Medium,satisfaction,Waiting Time
2025-06-28T20:48:24,Not what I expected.,Negative,Medium,disappointment,Pricing
2025-06-28T21:00:10,"Food was good, service could be faster.",Positive,Low,joy,Food Quality
2025-06-28T21:36:54,Terrible experience. Waste of money.,Very Negative,Low,frustration,Food Quality
2025-06-28T21:48:22,Food was cold on arrival.,Negative,Low,disappointment,Customer Service
2025-06-28T22:43:03,Nothing special to mention.,Neutral,Medium,indifference,Customer Service
2025-06-28T22:52:17,Average experience.,Neutral,Low,calm,Customer Service
2025-06-28T23:27:03,බැරි ආයෙත් එන්න කියන්න.,Neutral,Low,calm,Food Quality
2025-06-29T01:35:14,It was okay.,Neutral,Low,calm,Waiting Time
2025-06-29T02:47:33,Nothing special to mention.,Neutral,High,calm,Pricing
2025-06-29T03:07:53,"ආහාරය රසයි, සේවාව තව හොඳ වෙන්න පුළුවන්.",Positive,Medium,satisfaction,Other
2025-06-29T04:37:30,Nice experience overall.,Positive,Low,joy,Delivery
2025-06-29T06:02:50,Food was cold on arrival.,Negative,Low,frustration,Delivery
2025-06-29T06:45:48,It was okay.,Neutral,Low,indifference,Delivery
2025-06-29T08:09:24,සේවාව බොහෝම අයහපත්.,Negative,Medium,disappointment,Takeaway Issues
2025-06-29T09:02:22,සාමාන්‍යම හැමදේම.,Neutral,Medium,calm,Delivery
2025-06-29T09:08:10,Not what I expected.,Negative,Low,frustration,Customer Service
2025-06-29T10:49:07,Service was too slow.,Negative,Low,frustration,Takeaway Issues
2025-06-29T13:20:02,It was okay.,Neutral,Medium,calm,Delivery
2025-06-29T15:49:30,Nice experience overall.,Positive,Medium,joy,Takeaway Issues
2025-06-29T15:50:02,හොඳ ආහාරයක් තිබුණා.,Positive,Low,joy,Takeaway Issues
2025-06-29T16:56:08,நல்ல அனுபவம்.,Positive,Low,satisfaction,Food Quality
2025-06-29T17:18:05,Nothing special to mention.,Neutral,Low,calm,Delivery
2025-06-29T17:49:08,එකලස් කමක් නෑ.,Neutral,Low,calm,Cleanliness
2025-06-29T17:57:13,Nothing special to mention.,Neutral,Low,calm,Customer Service
2025-06-29T18:10:07,Nice experience overall.,Positive,Low,satisfaction,Cleanliness
2025-06-29T18:20:56,"Had a great time, thanks!",Positive,Low,satisfaction,Waiting Time
2025-06-29T19:46:46,It was okay.,Neutral,Medium,calm,Delivery
2025-06-29T20:41:38,Nothing special to mention.,Neutral,Low,calm,Other
2025-06-29T21:33:30,உணவு குளிர்ந்திருந்தது.,Negative,Low,frustration,Takeaway Issues
2025-06-29T22:18:25,மிகுந்த எதிர்பார்ப்பில்லை.,Negative,Medium,disappointment,Cleanliness
2025-06-29T23:32:41,Food was cold on arrival.,Negative,Low,disappointment,Takeaway Issues
2025-06-29T23:39:08,It was okay.,Neutral,High,calm,Pricing
2025-06-30T00:54:45,Food was cold on arrival.,Negative,Medium,frustration,Waiting Time
2025-06-30T01:23:12,சரி தான்.,Neutral,High,indifference,Takeaway Issues
2025-06-30T01:26:19,Nice experience overall.,Positive,Low,satisfaction,Food Quality
2025-06-30T06:52:53,නරකම අත්දැකීමක්.,Very Negative,Medium,disappointment,Waiting Time
2025-06-30T08:13:36,Service was too slow.,Negative,Low,frustration,Other
2025-06-30T09:19:21,Service was too slow.,Negative,Low,frustration,Pricing
2025-06-30T10:41:56,It was okay.,Neutral,High,calm,Customer Service
2025-06-30T11:08:51,Average experience.,Neutral,Low,calm,Cleanliness
2025-06-30T12:09:55,සේවාව බොහෝම අයහපත්.,Negative,Low,frustration,Delivery
2025-06-30T13:11:22,"Food was good, service could be faster.",Positive,Low,satisfaction,Customer Service
2025-06-30T13:13:29,ආහාරය අඳුරු වුණා.,Negative,High,frustration,Pricing
2025-06-30T14:00:04,It was okay.,Neutral,Medium,indifference,Waiting Time
2025-06-30T17:48:43,"Had a great time, thanks!",Positive,Low,joy,Takeaway Issues
2025-06-30T20:04:51,சராசரி அனுபவம்.,Neutral,Low,indifference,Other
2025-06-30T20:55:01,நல்ல அனுபவம்.,Positive,Low,joy,Delivery
2025-06-30T21:10:51,"Food was good, service could be faster.",Positive,Low,satisfaction,Other
2025-06-30T21:53:50,Service was too slow.,Negative,Low,disappointment,Other
2025-06-30T23:03:38,Nice experience overall.,Positive,High,satisfaction,Food Quality
2025-06-30T23:09:42,Nice experience overall.,Positive,Low,joy,Cleanliness
2025-07-01T00:25:57,Not what I expected.,Negative,High,disappointment,Waiting Time
2025-07-01T01:20:49,"சரி தான், ஆனால் சிறிது மேம்பாடு தேவை.",Positive,Low,joy,Pricing
2025-07-01T01:29:31,Average experience.,Neutral,Low,calm,Waiting Time
2025-07-01T01:47:02,Average experience.,Neutral,Low,indifference,Waiting Time
2025-07-01T02:02:55,Very disappointed with the service.,Very Negative,Medium,anger,Takeaway Issues
2025-07-01T02:52:08,Not what I expected.,Negative,Low,disappointment,Customer Service
2025-07-01T03:10:44,Terrible experience. Waste of money.,Very Negative,Low,frustration,Delivery
2025-07-01T03:29:11,Nothing special to mention.,Neutral,Low,indifference,Food Quality
2025-07-01T05:22:52,It was okay.,Neutral,Medium,indifference,Other
2025-07-01T05:28:37,Average experience.,Neutral,Medium,indifference,Food Quality
2025-07-01T05:59:56,"Food was good, service could be faster.",Positive,Low,joy,Food Quality
2025-07-01T07:49:22,Not what I expected.,Negative,Medium,disappointment,Waiting Time
2025-07-01T08:53:07,சராசரி அனுபவம்.,Neutral,Low,indifference,Other
2025-07-01T09:39:00,Average experience.,Neutral,Medium,indifference,Waiting Time
2025-07-01T10:30:45,Not what I expected.,Negative,Low,frustration,Other
2025-07-01T12:13:16,"Had a great time, thanks!",Positive,Low,joy,Customer Service
2025-07-01T13:03:21,Average experience.,Neutral,Medium,calm,Customer Service
2025-07-01T13:50:37,Food was cold on arrival.,Negative,Medium,frustration,Food Quality
2025-07-01T15:47:18,බලා සිටිම වැඩියි.,Negative,Low,frustration,Pricing
2025-07-01T17:59:58,Not what I expected.,Negative,Medium,disappointment,Pricing
2025-07-01T18:37:37,Worst food I've had in a long time.,Very Negative,Low,anger,Other
2025-07-01T20:17:14,Nice experience overall.,Positive,High,joy,Delivery
2025-07-01T22:01:06,සාමාන්‍යම හැමදේම.,Neutral,Low,indifference,Customer Service
2025-07-02T00:01:41,Average experience.,Neutral,High,indifference,Pricing
2025-07-02T00:45:21,ආහාරය අඳුරු වුණා.,Negative,High,frustration,Cleanliness
2025-07-02T03:19:57,It was okay.,Neutral,Low,indifference,Takeaway Issues
2025-07-02T03:20:27,Nice experience overall.,Positive,Low,joy,Customer Service
2025-07-02T05:30:49,சமிக்ஞை உணவு.,Positive,Medium,joy,Food Quality
2025-07-02T08:02:17,It was okay.,Neutral,Low,calm,Other
2025-07-02T08:38:26,Service was too slow.,Negative,High,disappointment,Other
2025-07-02T09:52:35,It was okay.,Neutral,Low,calm,Customer Service
2025-07-02T10:18:39,එකලස් කමක් නෑ.,Neutral,Medium,calm,Takeaway Issues
2025-07-02T10:42:39,சரி தான்.,Neutral,Low,calm,Food Quality
2025-07-02T12:02:32,"Food was good, service could be faster.",Positive,High,satisfaction,Waiting Time
2025-07-02T13:11:14,Worst food I've had in a long time.,Very Negative,Low,disappointment,Pricing
2025-07-02T14:43:58,Very disappointed with the service.,Very Negative,Low,anger,Delivery
2025-07-02T15:56:19,Average experience.,Neutral,Medium,indifference,Food Quality
2025-07-02T17:25:57,Average experience.,Neutral,Medium,indifference,Takeaway Issues
2025-07-02T18:16:18,එකලස් කමක් නෑ.,Neutral,Low,indifference,Takeaway Issues
2025-07-02T18:20:47,"ආහාරය රසයි, සේවාව තව හොඳ වෙන්න පුළුවන්.",Positive,Low,satisfaction,Food Quality
2025-07-02T19:28:24,Nice experience overall.,Positive,Low,joy,Food Quality
2025-07-02T23:10:22,Nothing special to mention.,Neutral,Medium,calm,Delivery
2025-07-03T01:33:31,சமிக்ஞை உணவு.,Positive,Medium,joy,Cleanliness
2025-07-03T02:00:31,Service was too slow.,Negative,Low,frustration,Customer Service
2025-07-03T04:07:31,Worst food I've had in a long time.,Very Negative,Medium,disappointment,Other
2025-07-03T04:30:40,Nice experience overall.,Positive,Medium,satisfaction,Delivery
2025-07-03T04:39:41,සාමාන්‍යම හැමදේම.,Neutral,Medium,calm,Takeaway Issues
2025-07-03T05:01:32,"Had a great time, thanks!",Positive,Medium,satisfaction,Food Quality
2025-07-03T06:18:45,Average experience.,Neutral,Low,indifference,Waiting Time
2025-07-03T07:10:34,சராசரி அனுபவம்.,Neutral,Medium,indifference,Food Quality
2025-07-03T07:39:47,බැරි ආයෙත් එන්න කියන්න.,Neutral,High,calm,Other
2025-07-03T08:06:49,"Had a great time, thanks!",Positive,Low,satisfaction,Other
2025-07-03T09:02:01,Nice experience overall.,Positive,Low,satisfaction,Waiting Time
2025-07-03T12:25:16,Nice experience overall.,Positive,Low,satisfaction,Customer Service
2025-07-03T13:12:56,අත්දැකීම සාමාන්‍යයෙන් හොඳයි.,Positive,Medium,joy,Food Quality
2025-07-03T14:38:55,හොඳ ආහාරයක් තිබුණා.,Positive,Medium,joy,Food Quality
2025-07-03T14:55:22,Service was too slow.,Negative,Low,frustration,Delivery
2025-07-03T15:00:18,එකලස් කමක් නෑ.,Neutral,Low,calm,Customer Service
2025-07-03T16:32:19,අත්දැකීම සාමාන්‍යයෙන් හොඳයි.,Positive,Medium,satisfaction,Takeaway Issues
2025-07-03T18:06:25,නැවතත් එන්නෙ නෑ.,Very Negative,Medium,anger,Pricing
2025-07-03T18:27:41,Average experience.,Neutral,Low,calm,Other
2025-07-03T20:51:22,Terrible experience. Waste of money.,Very Negative,Medium,anger,Food Quality
2025-07-03T21:32:03,It was okay.,Neutral,Low,indifference,Delivery
2025-07-03T23:48:47,Very disappointed with the service.,Very Negative,Low,anger,Delivery
2025-07-04T00:24:27,It was okay.,Neutral,Low,indifference,Waiting Time
2025-07-04T02:26:55,"Food was good, service could be faster.",Positive,Medium,satisfaction,Waiting Time
2025-07-04T02:52:54,Very disappointed with the service.,Very Negative,Low,frustration,Other
2025-07-04T02:54:49,Food was cold on arrival.,Negative,Medium,frustration,Customer Service
2025-07-04T03:02:24,Service was too slow.,Negative,Low,disappointment,Cleanliness
2025-07-04T03:10:07,It was okay.,Neutral,Low,indifference,Delivery
2025-07-04T05:56:32,நல்ல அனுபவம்.,Positive,High,joy,Food Quality
2025-07-04T06:41:33,Nothing special to mention.,Neutral,Medium,indifference,Customer Service
2025-07-04T08:11:38,Nothing special to mention.,Neutral,Low,calm,Pricing
2025-07-04T08:54:39,"Had a great time, thanks!",Positive,Low,satisfaction,Pricing
2025-07-04T08:56:40,Nice experience overall.,Positive,Low,satisfaction,Cleanliness
2025-07-04T09:19:44,Nothing special to mention.,Neutral,Low,calm,Cleanliness
2025-07-04T09:51:02,"Food was good, service could be faster.",Positive,Medium,satisfaction,Waiting Time
2025-07-04T10:28:43,"Had a great time, thanks!",Positive,Low,joy,Takeaway Issues
2025-07-04T10:43:48,Not what I expected.,Negative,Low,frustration,Delivery
2025-07-04T11:34:15,අත්දැකීම සාමාන්‍යයෙන් හොඳයි.,Positive,Medium,satisfaction,Other
2025-07-04T11:58:30,Average experience.,Neutral,Medium,calm,Food Quality
